日期,数值,曲线,面板,原始值
2016-02-14,85.69459757442117,布伦特原油,水平指数（2016首条记录=100）,31.09
2016-02-15,85.69459757442117,布伦特原油,水平指数（2016首条记录=100）,31.09
2016-02-16,85.69459757442117,布伦特原油,水平指数（2016首条记录=100）,31.09
2016-02-17,91.5380374862183,布伦特原油,水平指数（2016首条记录=100）,33.21
2016-02-18,91.51047409040795,布伦特原油,水平指数（2016首条记录=100）,33.2
2016-02-19,87.26571113561191,布伦特原油,水平指数（2016首条记录=100）,31.66
2016-02-22,92.58544652701214,布伦特原油,水平指数（2016首条记录=100）,33.59
2016-02-23,87.92723263506063,布伦特原油,水平指数（2016首条记录=100）,31.9
2016-02-24,86.82469680264609,布伦特原油,水平指数（2016首条记录=100）,31.5
2016-02-25,90.49062844542448,布伦特原油,水平指数（2016首条记录=100）,32.83
2016-02-26,98.56670341786108,布伦特原油,水平指数（2016首条记录=100）,35.76
2016-02-29,99.0077177508269,布伦特原油,水平指数（2016首条记录=100）,35.92
2016-03-01,98.48401323042998,布伦特原油,水平指数（2016首条记录=100）,35.73
2016-03-02,100.27563395810365,布伦特原油,水平指数（2016首条记录=100）,36.38
2016-03-03,98.53914002205072,布伦特原油,水平指数（2016首条记录=100）,35.75
2016-03-04,103.66593164277839,布伦特原油,水平指数（2016首条记录=100）,37.61
2016-03-07,107.5523704520397,布伦特原油,水平指数（2016首条记录=100）,39.02
2016-03-08,107.93825799338477,布伦特原油,水平指数（2016首条记录=100）,39.16
2016-03-09,110.9702315325248,布伦特原油,水平指数（2016首条记录=100）,40.26
2016-03-10,106.47739801543551,布伦特原油,水平指数（2016首条记录=100）,38.63
2016-03-11,108.62734288864387,布伦特原油,水平指数（2016首条记录=100）,39.41
2016-03-14,104.90628445424476,布伦特原油,水平指数（2016首条记录=100）,38.06
2016-03-15,103.33517089305403,布伦特原油,水平指数（2016首条记录=100）,37.49
2016-03-16,105.78831312017641,布伦特原油,水平指数（2016首条记录=100）,38.38
2016-03-17,108.29658213891952,布伦特原油,水平指数（2016首条记录=100）,39.29
2016-03-18,108.21389195148842,布伦特原油,水平指数（2016首条记录=100）,39.26
2016-03-21,110.00551267916205,布伦特原油,水平指数（2016首条记录=100）,39.91
2016-03-22,111.74200661521499,布伦特原油,水平指数（2016首条记录=100）,40.54
2016-03-23,107.05622932745315,布伦特原油,水平指数（2016首条记录=100）,38.84
2016-03-24,105.65049614112458,布伦特原油,水平指数（2016首条记录=100）,38.33
2016-03-25,105.65049614112458,布伦特原油,水平指数（2016首条记录=100）,38.33
2016-03-28,105.65049614112458,布伦特原油,水平指数（2016首条记录=100）,38.33
2016-03-29,101.2954796030871,布伦特原油,水平指数（2016首条记录=100）,36.75
2016-03-30,101.2954796030871,布伦特原油,水平指数（2016首条记录=100）,36.75
2016-03-31,101.2954796030871,布伦特原油,水平指数（2016首条记录=100）,36.75
2016-04-01,100.38588754134508,布伦特原油,水平指数（2016首条记录=100）,36.42
2016-04-04,99.36604189636162,布伦特原油,水平指数（2016首条记录=100）,36.05
2016-04-05,98.89746416758545,布伦特原油,水平指数（2016首条记录=100）,35.88
2016-04-06,104.10694597574422,布伦特原油,水平指数（2016首条记录=100）,37.77
2016-04-07,102.39801543550165,布伦特原油,水平指数（2016首条记录=100）,37.15
2016-04-08,112.21058434399117,布伦特原油,水平指数（2016首条记录=100）,40.71
2016-04-11,114.60859977949283,布伦特原油,水平指数（2016首条记录=100）,41.58
2016-04-12,118.57772877618523,布伦特原油,水平指数（2016首条记录=100）,43.02
2016-04-13,117.99889746416758,布伦特原油,水平指数（2016首条记录=100）,42.81
2016-04-14,118.57772877618523,布伦特原油,水平指数（2016首条记录=100）,43.02
2016-04-15,113.89195148842337,布伦特原油,水平指数（2016首条记录=100）,41.32
2016-04-18,114.77398015435502,布伦特原油,水平指数（2016首条记录=100）,41.64
2016-04-19,118.57772877618523,布伦特原油,水平指数（2016首条记录=100）,43.02
2016-04-20,118.77067254685777,布伦特原油,水平指数（2016首条记录=100）,43.09
2016-04-21,119.84564498346195,布伦特原油,水平指数（2016首条记录=100）,43.48
2016-04-22,121.19625137816979,布伦特原油,水平指数（2016首条记录=100）,43.97
2016-04-25,118.4399117971334,布伦特原油,水平指数（2016首条记录=100）,42.97
2016-04-26,121.1135611907387,布伦特原油,水平指数（2016首条记录=100）,43.94
2016-04-27,121.74751929437706,布伦特原油,水平指数（2016首条记录=100）,44.17
2016-04-28,125.68908489525909,布伦特原油,水平指数（2016首条记录=100）,45.6
2016-04-29,125.79933847850054,布伦特原油,水平指数（2016首条记录=100）,45.64
2016-05-02,126.2954796030871,布伦特原油,水平指数（2016首条记录=100）,45.82
2016-05-03,118.77067254685777,布伦特原油,水平指数（2016首条记录=100）,43.09
2016-05-04,118.7431091510474,布伦特原油,水平指数（2016首条记录=100）,43.08
2016-05-05,122.35391400220507,布伦特原油,水平指数（2016首条记录=100）,44.39
2016-05-06,122.93274531422271,布伦特原油,水平指数（2016首条记录=100）,44.6
2016-05-09,116.95148842337376,布伦特原油,水平指数（2016首条记录=100）,42.43
2016-05-10,121.30650496141124,布伦特原油,水平指数（2016首条记录=100）,44.01
2016-05-11,127.01212789415655,布伦特原油,水平指数（2016首条记录=100）,46.08
2016-05-12,127.97684674751929,布伦特原油,水平指数（2016首条记录=100）,46.43
2016-05-13,129.68577728776185,布伦特原油,水平指数（2016首条记录=100）,47.05
2016-05-16,133.65490628445423,布伦特原油,水平指数（2016首条记录=100）,48.49
2016-05-17,134.26130099228226,布伦特原油,水平指数（2016首条记录=100）,48.71
2016-05-18,134.86769570011026,布伦特原油,水平指数（2016首条记录=100）,48.93
2016-05-19,129.5755237045204,布伦特原油,水平指数（2016首条记录=100）,47.01
2016-05-20,133.79272326350605,布伦特原油,水平指数（2016首条记录=100）,48.54
2016-05-23,131.67034178610805,布伦特原油,水平指数（2016首条记录=100）,47.77
2016-05-24,133.46196251378169,布伦特原油,水平指数（2016首条记录=100）,48.42
2016-05-25,134.70231532524807,布伦特原油,水平指数（2016首条记录=100）,48.87
2016-05-26,136.49393605292173,布伦特原油,水平指数（2016首条记录=100）,49.52
2016-05-27,135.30871003307607,布伦特原油,水平指数（2016首条记录=100）,49.09
2016-05-30,135.77728776185225,布伦特原油,水平指数（2016首条记录=100）,49.26
2016-05-31,135.77728776185225,布伦特原油,水平指数（2016首条记录=100）,49.26
2016-06-01,134.53693495038587,布伦特原油,水平指数（2016首条记录=100）,48.81
2016-06-02,135.19845644983462,布伦特原油,水平指数（2016首条记录=100）,49.05
2016-06-03,133.6824696802646,布伦特原油,水平指数（2016首条记录=100）,48.5
2016-06-06,134.8952590959206,布伦特原油,水平指数（2016首条记录=100）,48.94
2016-06-07,137.15545755237045,布伦特原油,水平指数（2016首条记录=100）,49.76
2016-06-08,139.82910694597575,布伦特原油,水平指数（2016首条记录=100）,50.73
2016-06-09,139.44321940463064,布伦特原油,水平指数（2016首条记录=100）,50.59
2016-06-10,136.99007717750825,布伦特原油,水平指数（2016首条记录=100）,49.7
2016-06-12,136.0529217199559,布伦特原油,水平指数（2016首条记录=100）,49.36
2016-06-13,136.0529217199559,布伦特原油,水平指数（2016首条记录=100）,49.36
2016-06-14,131.97353914002204,布伦特原油,水平指数（2016首条记录=100）,47.88
2016-06-15,130.84343991179713,布伦特原油,水平指数（2016首条记录=100）,47.47
2016-06-16,125.85446527012128,布伦特原油,水平指数（2016首条记录=100）,45.66
2016-06-17,128.36273428886437,布伦特原油,水平指数（2016首条记录=100）,46.57
2016-06-20,134.17861080485116,布伦特原油,水平指数（2016首条记录=100）,48.68
2016-06-21,132.80044101433296,布伦特原油,水平指数（2016首条记录=100）,48.18
2016-06-22,133.48952590959206,布伦特原油,水平指数（2016首条记录=100）,48.43
2016-06-23,134.04079382579934,布伦特原油,水平指数（2016首条记录=100）,48.63
2016-06-24,128.69349503858874,布伦特原油,水平指数（2016首条记录=100）,46.69
2016-06-27,124.2282249173098,布伦特原油,水平指数（2016首条记录=100）,45.07
2016-06-28,127.59095920617419,布伦特原油,水平指数（2016首条记录=100）,46.29
2016-06-29,133.40683572216096,布伦特原油,水平指数（2016首条记录=100）,48.4
2016-06-30,132.44211686879822,布伦特原油,水平指数（2016首条记录=100）,48.05
2016-07-01,131.3395810363837,布伦特原油,水平指数（2016首条记录=100）,47.65
2016-07-04,132.35942668136715,布伦特原油,水平指数（2016首条记录=100）,48.02
2016-07-05,125.79933847850054,布伦特原油,水平指数（2016首条记录=100）,45.64
2016-07-06,125.96471885336273,布伦特原油,水平指数（2016首条记录=100）,45.7
2016-07-07,126.5986769570011,布伦特原油,水平指数（2016首条记录=100）,45.93
2016-07-08,122.73980154355016,布伦特原油,水平指数（2016首条记录=100）,44.53
2016-07-11,121.38919514884233,布伦特原油,水平指数（2016首条记录=100）,44.04
2016-07-12,128.77618522601983,布伦特原油,水平指数（2016首条记录=100）,46.72
2016-07-13,123.12568908489526,布伦特原油,水平指数（2016首条记录=100）,44.67
2016-07-14,126.819184123484,布伦特原油,水平指数（2016首条记录=100）,46.01
2016-07-15,127.48070562293275,布伦特原油,水平指数（2016首条记录=100）,46.25
2016-07-18,125.0,布伦特原油,水平指数（2016首条记录=100）,45.35
2016-07-19,125.96471885336273,布伦特原油,水平指数（2016首条记录=100）,45.7
2016-07-20,126.2954796030871,布伦特原油,水平指数（2016首条记录=100）,45.82
2016-07-21,124.0077177508269,布伦特原油,水平指数（2016首条记录=100）,44.99
2016-07-22,121.94046306504961,布伦特原油,水平指数（2016首条记录=100）,44.24
2016-07-25,120.61742006615215,布伦特原油,水平指数（2016首条记录=100）,43.76
2016-07-26,120.06615214994487,布伦特原油,水平指数（2016首条记录=100）,43.56
2016-07-27,117.91620727673649,布伦特原油,水平指数（2016首条记录=100）,42.78
2016-07-28,115.40793825799338,布伦特原油,水平指数（2016首条记录=100）,41.87
2016-07-29,112.34840132304299,布伦特原油,水平指数（2016首条记录=100）,40.76
2016-08-01,110.72216097023153,布伦特原油,水平指数（2016首条记录=100）,40.17
2016-08-02,110.25358324145535,布伦特原油,水平指数（2016首条记录=100）,40.0
2016-08-03,111.49393605292173,布伦特原油,水平指数（2016首条记录=100）,40.45
2016-08-04,113.91951488423373,布伦特原油,水平指数（2016首条记录=100）,41.33
2016-08-05,117.0617420066152,布伦特原油,水平指数（2016首条记录=100）,42.47
2016-08-08,119.18412348401323,布伦特原油,水平指数（2016首条记录=100）,43.24
2016-08-09,119.54244762954795,布伦特原油,水平指数（2016首条记录=100）,43.37
2016-08-10,116.28996692392502,布伦特原油,水平指数（2016首条记录=100）,42.19
2016-08-11,121.91289966923925,布伦特原油,水平指数（2016首条记录=100）,44.23
2016-08-12,124.36604189636162,布伦特原油,水平指数（2016首条记录=100）,45.12
2016-08-15,130.4024255788313,布伦特原油,水平指数（2016首条记录=100）,47.31
2016-08-16,133.04851157662623,布伦特原油,水平指数（2016首条记录=100）,48.27
2016-08-17,133.90297684674752,布伦特原油,水平指数（2016首条记录=100）,48.58
2016-08-18,136.32855567805953,布伦特原油,水平指数（2016首条记录=100）,49.46
2016-08-19,136.135611907387,布伦特原油,水平指数（2016首条记录=100）,49.39
2016-08-22,132.57993384785004,布伦特原油,水平指数（2016首条记录=100）,48.1
2016-08-23,134.23373759647188,布伦特原油,水平指数（2016首条记录=100）,48.7
2016-08-24,131.0915104740904,布伦特原油,水平指数（2016首条记录=100）,47.56
2016-08-25,135.7497243660419,布伦特原油,水平指数（2016首条记录=100）,49.25
2016-08-26,136.8798235942668,布伦特原油,水平指数（2016首条记录=100）,49.66
2016-08-29,136.8798235942668,布伦特原油,水平指数（2016首条记录=100）,49.66
2016-08-30,132.13891951488424,布伦特原油,水平指数（2016首条记录=100）,47.94
2016-08-31,132.13891951488424,布伦特原油,水平指数（2016首条记录=100）,47.94
2016-09-01,124.17309812568908,布伦特原油,水平指数（2016首条记录=100）,45.05
2016-09-02,126.68136714443219,布伦特原油,水平指数（2016首条记录=100）,45.96
2016-09-05,128.77618522601983,布伦特原油,水平指数（2016首条记录=100）,46.72
2016-09-06,127.37045203969129,布伦特原油,水平指数（2016首条记录=100）,46.21
2016-09-07,129.54796030871003,布伦特原油,水平指数（2016首条记录=100）,47.0
2016-09-08,135.69459757442115,布伦特原油,水平指数（2016首条记录=100）,49.23
2016-09-09,133.32414553472987,布伦特原油,水平指数（2016首条记录=100）,48.37
2016-09-12,131.80815876515987,布伦特原油,水平指数（2016首条记录=100）,47.82
