,volume_growth_5,volume_growth_10,Volume_source_date,Actual_trading_day
2023-06-21,-0.44916753608314974,-0.3850449343228167,2023-06-21,True
2023-06-22,-0.44916753608314974,-0.3850449343228167,2023-06-21,False
2023-06-23,-0.44916753608314974,-0.3850449343228167,2023-06-21,False
2023-06-25,-0.44916753608314974,-0.3850449343228167,2023-06-21,False
2023-06-26,-0.39180602035024414,-0.40977834347250996,2023-06-26,True
2023-06-27,-0.12538465277642452,-0.21499492860344416,2023-06-27,True
2023-06-28,-0.27888468184959103,-0.41762295685083695,2023-06-28,True
2023-06-29,0.09944141503491766,-0.2035878276956039,2023-06-29,True
2023-06-30,-0.23502211455965683,-0.44598230366339486,2023-06-30,True
2023-07-03,1.0633458217466867,0.608121950762271,2023-07-03,True
2023-07-04,0.057414749064544024,-0.01678541231907349,2023-07-04,True
2023-07-05,-0.3061462181579656,-0.30160228061596095,2023-07-05,True
2023-07-06,-0.24863903463554526,-0.18483921119715951,2023-07-06,True
2023-07-07,0.2728860781197662,0.35511446981408024,2023-07-07,True
2023-07-10,-0.270772943525461,-0.1676347566749048,2023-07-10,True
2023-07-11,0.31797855071202363,0.2550033126253579,2023-07-11,True
2023-07-12,0.9715589215090681,0.8973432543159969,2023-07-12,True
2023-07-13,1.4460160386051109,1.6256485122015816,2023-07-13,True
2023-07-14,-0.2103020242593412,-0.02057491087615748,2023-07-14,True
2023-07-17,-0.46484444943625924,-0.36472915225006297,2023-07-17,True
2023-07-18,-0.5810156268801898,-0.46560043054449984,2023-07-18,True
2023-07-19,-0.31570528239615003,-0.1587974344635541,2023-07-19,True
2023-07-20,-0.26949976030757217,-0.2216890775197199,2023-07-20,True
2023-07-21,-0.271830054852807,-0.4531489703087854,2023-07-21,True
2023-07-24,-0.3296343954192805,-0.5356532745696805,2023-07-24,True
2023-07-25,1.2029357910876444,0.44958951435789296,2023-07-25,True
2023-07-26,-0.11602988285034399,-0.29290756442689403,2023-07-26,True
2023-07-27,-0.22620040174966582,-0.34808823418112156,2023-07-27,True
2023-07-28,0.5467955265704836,0.5219989082620109,2023-07-28,True
2023-07-31,0.0737797620418883,0.20199317033160225,2023-07-31,True
2023-08-01,-0.0035659781311536687,0.19980793900686233,2023-08-01,True
2023-08-02,-0.23336499788806564,-0.2031744197968598,2023-08-02,True
2023-08-03,0.01348773435724171,0.06292229158747253,2023-08-03,True
2023-08-04,-0.32165349248463126,-0.25231138504914286,2023-08-04,True
2023-08-07,-0.5614387881137693,-0.5759118436440545,2023-08-07,True
2023-08-08,0.2813576957913331,0.07648236427954513,2023-08-08,True
2023-08-09,-0.01955210057826917,-0.13913555339544514,2023-08-09,True
2023-08-10,-0.17931311784060755,-0.27525018868784734,2023-08-10,True
2023-08-11,0.19781541628995325,-0.03405034747865665,2023-08-11,True
2023-08-14,0.6214081036409618,0.43542934542773515,2023-08-14,True
2023-08-15,-0.306673088566896,-0.2664446094915698,2023-08-15,True
2023-08-16,-0.16500628776861126,-0.14769608432565984,2023-08-16,True
2023-08-17,0.16440703570969672,0.1760220612892267,2023-08-17,True
2023-08-18,-0.18028593151211858,-0.10418175665945839,2023-08-18,True
2023-08-21,-0.16545880182586647,-0.11850241987732735,2023-08-21,True
2023-08-22,1.089564929782255,0.8687033861513951,2023-08-22,True
2023-08-23,0.28401041163697727,0.34936617704237394,2023-08-23,True
2023-08-24,0.26974753553634434,0.41134981673897775,2023-08-24,True
2023-08-25,0.08871296384378069,0.2080216446627019,2023-08-25,True
2023-08-28,0.6070285655347416,0.8762689207279999,2023-08-28,True
2023-08-29,-0.07567617482723421,0.2160944929768902,2023-08-29,True
2023-08-30,0.08067505100765615,0.294112001368912,2023-08-30,True
2023-08-31,-0.46146001506214207,-0.3700912524430975,2023-08-31,True
2023-09-01,0.004206482100007625,0.10513671991619056,2023-09-01,True
2023-09-03,0.004206482100007625,0.10513671991619056,2023-09-01,False
2023-09-04,0.2911121491383315,0.382395777846251,2023-09-04,True
2023-09-05,-0.43804425010826054,-0.45591802708269036,2023-09-05,True
2023-09-06,-0.44686496216983385,-0.4797367106297261,2023-09-06,True
2023-09-07,-0.36407049072889497,-0.46018190662091163,2023-09-07,True
2023-09-08,-0.5021551009015862,-0.5636523122966406,2023-09-08,True
2023-09-11,-0.06476826059351493,-0.26849817245939944,2023-09-11,True
2023-09-12,0.14556382879819552,-0.22132963158427355,2023-09-12,True
2023-09-13,0.16881650017147387,-0.15271977750433519,2023-09-13,True
2023-09-14,0.9666911220714958,0.5938452958165152,2023-09-14,True
2023-09-15,0.8548756120480618,0.6912369165824526,2023-09-15,True
2023-09-18,-0.0957542996006524,0.0032190050025293626,2023-09-18,True
2023-09-19,-0.10268937771100717,0.11375253625227066,2023-09-19,True
2023-09-20,-0.2791038988163195,-0.09577900810456408,2023-09-20,True
2023-09-21,-0.23636516853054634,-0.05408972132850831,2023-09-21,True
2023-09-22,0.623334172250541,0.7897066448219372,2023-09-22,True
2023-09-25,-0.014203023435595541,-0.01259775690010767,2023-09-25,True
2023-09-26,0.0805571420824851,0.07502841138961824,2023-09-26,True
2023-09-27,0.0822720319912209,0.07433676295821434,2023-09-27,True
2023-09-28,0.13525442064473436,0.1624610899343275,2023-09-28,True
2023-09-29,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-02,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-03,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-04,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-05,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-06,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-07,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-08,0.13525442064473436,0.1624610899343275,2023-09-28,False
2023-10-09,-0.145321533838343,-0.051896291531207006,2023-10-09,True
2023-10-10,-0.4740904849868355,-0.4470156838950031,2023-10-10,True
2023-10-11,-0.29382598831728723,-0.289994783763473,2023-10-11,True
2023-10-12,-0.37138698297121275,-0.40237479913322316,2023-10-12,True
2023-10-13,-0.3301238302968319,-0.4254579533368549,2023-10-13,True
2023-10-16,0.14942320196546355,-0.15857927754576107,2023-10-16,True
2023-10-17,0.039238092870165664,-0.22687606249337688,2023-10-17,True
2023-10-18,-0.07277295591836108,-0.2640269652907594,2023-10-18,True
2023-10-19,0.28004468339457733,0.044138224215287014,2023-10-19,True
2023-10-20,-0.038111405875108306,-0.1253247128947369,2023-10-20,True
2023-10-23,0.005573366045759531,0.022561165110213777,2023-10-23,True
2023-10-24,0.43309734131029454,0.49104738867402786,2023-10-24,True
2023-10-25,0.41516444286841403,0.5153304930074671,2023-10-25,True
2023-10-26,-0.27861491493474977,-0.17593104358625566,2023-10-26,True
2023-10-27,-0.04976218809016897,0.029215355898074113,2023-10-27,True
2023-10-30,0.7952271704749712,0.9405451405796255,2023-10-30,True
2023-10-31,-0.3695231511983005,-0.25849258406950704,2023-10-31,True
2023-11-01,-0.14910518493731728,-0.06952142047606058,2023-11-01,True
2023-11-02,-0.1146066605708781,-0.11204187716948111,2023-11-02,True
2023-11-03,-0.23525804208599554,-0.20163352167184667,2023-11-03,True
2023-11-06,0.38185880971878894,0.4093860037459376,2023-11-06,True
2023-11-07,-0.05752213598558353,-0.1531303061456295,2023-11-07,True
2023-11-08,0.1268487239700795,0.07471554045122342,2023-11-08,True
2023-11-09,-0.25669125379213764,-0.252244809797894,2023-11-09,True
2023-11-10,-0.569627331328638,-0.5799072040565523,2023-11-10,True
2023-11-13,-0.41230289011528753,-0.4427575986032224,2023-11-13,True
2023-11-14,-0.3512065712111888,-0.42937870074230455,2023-11-14,True
2023-11-15,0.4843952540215848,0.19677780204128048,2023-11-15,True
2023-11-16,0.10714248263338422,-0.14727249004855625,2023-11-16,True
2023-11-17,-0.1262209728634195,-0.32262112488033257,2023-11-17,True
2023-11-20,0.013844113206806785,-0.1578755804108538,2023-11-20,True
2023-11-21,1.1148562108890698,1.0135342337741498,2023-11-21,True
2023-11-22,-0.29352594563257417,-0.19940321803892147,2023-11-22,True
2023-11-23,-0.31074432340450076,-0.2366340634321592,2023-11-23,True
2023-11-24,-0.33530739138397814,-0.27218008682151706,2023-11-24,True
2023-11-27,-0.2495831894370385,-0.19679843046690748,2023-11-27,True
2023-11-28,-0.164641832361464,-0.13211300832160555,2023-11-28,True
2023-11-29,1.9162481496945354,1.3086188011112103,2023-11-29,True
2023-11-30,0.46743030458785584,0.45261760300472664,2023-11-30,True
2023-12-01,0.10942288547350221,0.19989167568723665,2023-12-01,True
2023-12-04,1.2525810604108165,1.5642142692118677,2023-12-04,True
2023-12-05,0.16546966115158313,0.5024336654633137,2023-12-05,True
2023-12-06,-0.28802545406463465,0.03563141662091396,2023-12-06,True
2023-12-07,-0.24024526439197036,-0.022911275864441638,2023-12-07,True
2023-12-08,-0.1655117624947975,0.013294306440549741,2023-12-08,True
2023-12-11,-0.2332576631558375,-0.09861449445220549,2023-12-11,True
2023-12-12,-0.26480383299032295,-0.30626255813098846,2023-12-12,True
2023-12-13,-0.20425942639870132,-0.3481672541541615,2023-12-13,True
2023-12-14,0.32013998633183327,0.10197986888667199,2023-12-14,True
2023-12-15,0.8959658212870478,0.6397638428860328,2023-12-15,True
2023-12-18,-0.41149198641208473,-0.4545038329244011,2023-12-18,True
2023-12-19,-0.49108610191872015,-0.49889768315102445,2023-12-19,True
2023-12-20,0.4795407202201385,0.5084731140986669,2023-12-20,True
2023-12-21,-0.15017136860280922,-0.05711933394215063,2023-12-21,True
2023-12-22,0.03803130319575643,0.10355118906095462,2023-12-22,True
2023-12-25,-0.19682938929286264,-0.25992941097348143,2023-12-25,True
2023-12-26,-0.31841988927265097,-0.343338764940895,2023-12-26,True
2023-12-27,0.11694086603242448,0.1194135044136122,2023-12-27,True
2023-12-28,0.7786940071796797,0.5987861259034513,2023-12-28,True
2023-12-29,0.013734724392085784,0.0023166002264871643,2023-12-29,True
2023-12-31,0.013734724392085784,0.0023166002264871643,2023-12-29,False
2024-01-01,0.013734724392085784,0.0023166002264871643,2023-12-29,False
2024-01-02,-0.0450842727979347,0.004123108947259979,2024-01-02,True
2024-01-03,-0.3873755542204784,-0.34895000078002736,2024-01-03,True
2024-01-04,-0.19771103487002306,-0.15704879611781153,2024-01-04,True
2024-01-05,-0.07982527817593066,-0.01869220292060425,2024-01-05,True
2024-01-08,-0.120089643023363,-0.1819293501671584,2024-01-08,True
2024-01-09,-0.040006104343969895,-0.13106865379626775,2024-01-09,True
2024-01-10,-0.3289698835366144,-0.420706938823213,2024-01-10,True
2024-01-11,0.05517119533028181,-0.10447621153430342,2024-01-11,True
2024-01-12,-0.16109415624826384,-0.2733907716726386,2024-01-12,True
2024-01-14,-0.16109415624826384,-0.2733907716726386,2024-01-12,False
2024-01-15,-0.41226830860758845,-0.4734734359646461,2024-01-15,True
2024-01-16,0.057569702860923666,-0.0763050918897672,2024-01-16,True
2024-01-17,0.9197470058301414,0.6795532232402686,2024-01-17,True
2024-01-18,0.8735623812342894,0.8432961728194284,2024-01-18,True
2024-01-19,0.20512970574733425,0.2773251730099531,2024-01-19,True
2024-01-22,0.2955491880039507,0.4783620054244131,2024-01-22,True
2024-01-23,0.29047949605568135,0.634459111289549,2024-01-23,True
2024-01-24,-0.2897089419330291,-0.04755384862868639,2024-01-24,True
2024-01-25,-0.10345169527158349,0.1037621336469361,2024-01-25,True
2024-01-26,-0.07359363869911606,0.05020600374166806,2024-01-26,True
2024-01-29,-0.37013385129841503,-0.31305108502620305,2024-01-29,True
2024-01-30,-0.1313499568457107,-0.16182120559610358,2024-01-30,True
2024-01-31,0.0007945165723854952,-0.1512424262012947,2024-01-31,True
2024-02-01,-0.01982408711223571,-0.1423108514418907,2024-02-01,True
2024-02-02,0.30174608214546117,0.15265326156250758,2024-02-02,True
2024-02-04,0.30174608214546117,0.15265326156250758,2024-02-02,False
2024-02-05,0.559696691751645,0.4008636451197247,2024-02-05,True
2024-02-06,0.5919178817162067,0.620719251100051,2024-02-06,True
2024-02-07,0.47714370601633904,0.6865971392978347,2024-02-07,True
2024-02-08,0.1424561541368341,0.3754735880832656,2024-02-08,True
2024-02-09,0.1424561541368341,0.3754735880832656,2024-02-08,False
2024-02-12,0.1424561541368341,0.3754735880832656,2024-02-08,False
2024-02-13,0.1424561541368341,0.3754735880832656,2024-02-08,False
2024-02-14,0.1424561541368341,0.3754735880832656,2024-02-08,False
2024-02-15,0.1424561541368341,0.3754735880832656,2024-02-08,False
2024-02-16,0.1424561541368341,0.3754735880832656,2024-02-08,False
2024-02-18,0.1424561541368341,0.3754735880832656,2024-02-08,False
2024-02-19,0.02630511918091516,0.29834977664965767,2024-02-19,True
2024-02-20,-0.2924921134411873,-0.09648530209245298,2024-02-20,True
2024-02-21,-0.17631352235179765,-0.018873631216656528,2024-02-21,True
2024-02-22,-0.36422637118754264,-0.3028363275789887,2024-02-22,True
2024-02-23,-0.12116195736548951,-0.1498209595832397,2024-02-23,True
2024-02-26,-0.00022393743460114024,-0.1147391241976562,2024-02-26,True
2024-02-27,-0.0073872484727214305,-0.17591425852421028,2024-02-27,True
2024-02-28,-0.20419273203456267,-0.32579180277527786,2024-02-28,True
2024-02-29,-0.15830241959679392,-0.2928138402096496,2024-02-29,True
2024-03-01,-0.07597610213534822,-0.17082450373935554,2024-03-01,True
2024-03-04,0.0634475763192146,-0.025213471190476344,2024-03-04,True
2024-03-05,0.62540016395112,0.5191948463055911,2024-03-05,True
2024-03-06,0.5222496576811402,0.49500782763990947,2024-03-06,True
2024-03-07,0.5722923086744631,0.6993637429735164,2024-03-07,True
2024-03-08,-0.04345486181113656,0.11170750275142649,2024-03-08,True
2024-03-11,-0.1791363189902344,-0.011032980924212898,2024-03-11,True
2024-03-12,0.0658551303527386,0.30822665525610726,2024-03-12,True
2024-03-13,-0.24749969965844132,-0.10724702510398443,2024-03-13,True
2024-03-14,0.4938512933245487,0.6327765967929122,2024-03-14,True
2024-03-15,0.18213544364705014,0.22086684032769566,2024-03-15,True
2024-03-18,0.15323123643629688,0.19056105898169218,2024-03-18,True
2024-03-19,-0.2471807092001409,-0.20385993476397646,2024-03-19,True
2024-03-20,-0.1426691448870322,-0.11417222059962773,2024-03-20,True
2024-03-21,-0.06242403060744317,0.010908641429494326,2024-03-21,True
2024-03-22,-0.10754940959938064,-0.08555476772589632,2024-03-22,True
2024-03-25,-0.13047340531846807,-0.1539707643674315,2024-03-25,True
2024-03-26,-0.24570095742631348,-0.32092299419299175,2024-03-26,True
2024-03-27,-0.0827806390701773,-0.17125809811053516,2024-03-27,True
2024-03-28,0.13748556813041612,-0.0032130817208567697,2024-03-28,True
2024-03-29,0.27869199781733234,0.15671027301934237,2024-03-29,True
2024-04-01,0.2185342074185137,0.15470972273330674,2024-04-01,True
2024-04-02,-0.2527052964970967,-0.24651140777555525,2024-04-02,True
2024-04-03,0.3286791720948361,0.3627357824482462,2024-04-03,True
2024-04-04,0.3286791720948361,0.3627357824482462,2024-04-03,False
2024-04-05,0.3286791720948361,0.3627357824482462,2024-04-03,False
2024-04-07,0.3286791720948361,0.3627357824482462,2024-04-03,False
2024-04-08,0.5988979409960633,0.7295039793328617,2024-04-08,True
2024-04-09,-0.08515905397181889,0.04926436777693999,2024-04-09,True
2024-04-10,0.20807925838685404,0.35825206181790525,2024-04-10,True
2024-04-11,0.11514676260541701,0.254405588756907,2024-04-11,True
2024-04-12,-0.08193284276111268,0.07774214476177033,2024-04-12,True
2024-04-15,-0.059850536031755275,0.0619248225807294,2024-04-15,True
2024-04-16,-0.12864411756066785,-0.09333292939970461,2024-04-16,True
2024-04-17,-0.10346273076058243,-0.061399910882033004,2024-04-17,True
2024-04-18,-0.12980689661264777,-0.1289807636470528,2024-04-18,True
2024-04-19,0.20967622205787917,0.11952905338764586,2024-04-19,True
2024-04-22,0.18658680465003807,0.1169034053896687,2024-04-22,True
2024-04-23,0.38297476265887886,0.3609141979790793,2024-04-23,True
2024-04-24,-0.16727198861535386,-0.14444570279656854,2024-04-24,True
2024-04-25,-0.4350272836893111,-0.4087356106900827,2024-04-25,True
2024-04-26,0.10201078668523089,0.1550257959633703,2024-04-26,True
2024-04-28,0.10201078668523089,0.1550257959633703,2024-04-26,False
2024-04-29,-0.06769139106122501,-0.0357168078539053,2024-04-29,True
2024-04-30,-0.27320689274415055,-0.2705275276050464,2024-04-30,True
2024-05-01,-0.27320689274415055,-0.2705275276050464,2024-04-30,False
2024-05-02,-0.27320689274415055,-0.2705275276050464,2024-04-30,False
2024-05-03,-0.27320689274415055,-0.2705275276050464,2024-04-30,False
2024-05-06,0.28363814394523357,0.14093992307510916,2024-05-06,True
2024-05-07,-0.2841851147105856,-0.3458340600659642,2024-05-07,True
2024-05-08,-0.3835497855685185,-0.41963466267611405,2024-05-08,True
2024-05-09,-0.22044763288480118,-0.3177195116281364,2024-05-09,True
2024-05-10,0.1964252876935364,0.016804919294187703,2024-05-10,True
2024-05-11,0.1964252876935364,0.016804919294187703,2024-05-10,False
2024-05-13,-0.21584738191200192,-0.2638210779767962,2024-05-13,True
2024-05-14,-0.05297586423735556,-0.19999641796732415,2024-05-14,True
2024-05-15,-0.10341409232629861,-0.24925936321456243,2024-05-15,True
2024-05-16,0.24349224265450164,0.12745450809502157,2024-05-16,True
2024-05-17,0.10694576114501708,0.08435596810040047,2024-05-17,True
2024-05-20,0.6495145658407586,0.5582485752811286,2024-05-20,True
2024-05-21,0.22999105617223847,0.3380729300011729,2024-05-21,True
2024-05-22,-0.294190178985253,-0.20079967638129825,2024-05-22,True
2024-05-23,0.027811164021908974,0.16161309344546515,2024-05-23,True
2024-05-24,-0.38822039421677146,-0.32210701059366564,2024-05-24,True
2024-05-26,-0.38822039421677146,-0.32210701059366564,2024-05-24,False
2024-05-27,-0.24379690175422808,-0.17300751568472206,2024-05-27,True
2024-05-28,-0.22018275883601046,-0.25384481764702016,2024-05-28,True
2024-05-29,0.04777036064259366,-0.10260176284333988,2024-05-29,True
2024-05-30,0.3554215962567291,0.17227328768205274,2024-05-30,True
2024-05-31,0.2746525336139891,0.09443617091999412,2024-05-31,True
2024-06-03,-0.2014312790860413,-0.25681875843854196,2024-06-03,True
2024-06-04,-0.08654785575915436,-0.09695703236401587,2024-06-04,True
2024-06-05,0.0889047676023198,0.15368309358609933,2024-06-05,True
2024-06-06,0.06095512179293139,0.12956649675017973,2024-06-06,True
2024-06-07,0.015230624284040317,0.06692486987694113,2024-06-07,True
2024-06-10,0.015230624284040317,0.06692486987694113,2024-06-07,False
2024-06-11,0.0373913401815007,0.030182803420502058,2024-06-11,True
2024-06-12,-0.2423620113404601,-0.22539539670521702,2024-06-12,True
2024-06-13,0.02849893050704133,0.02772529388269418,2024-06-13,True
2024-06-14,-0.02940299992408668,-0.05136222433043125,2024-06-14,True
2024-06-17,-0.34841960949352013,-0.3638084407375384,2024-06-17,True
2024-06-18,0.6012752408029522,0.5166086663190852,2024-06-18,True
2024-06-19,0.054149104808205895,0.02013827701256865,2024-06-19,True
2024-06-20,-0.2477250699640443,-0.24512645776450925,2024-06-20,True
2024-06-21,-0.10363344439595934,-0.11973768702137522,2024-06-21,True
2024-06-24,-0.1668067741668715,-0.17923613310533215,2024-06-24,True
2024-06-25,-0.4158212024668062,-0.3900798667625911,2024-06-25,True
2024-06-26,-0.19903372984963152,-0.27556816202404755,2024-06-26,True
2024-06-27,-0.17390765425041343,-0.31290166838716305,2024-06-27,True
2024-06-28,0.11375704228278738,-0.06923748366612537,2024-06-28,True
2024-07-01,0.317235987980266,0.09748264136681106,2024-07-01,True
2024-07-02,-0.17876770917714324,-0.31666356039272214,2024-07-02,True
2024-07-03,-0.10851900279374871,-0.172917181754225,2024-07-03,True
2024-07-04,0.5225353828456221,0.4832857962497994,2024-07-04,True
2024-07-05,0.44187713014930874,0.5270898800219255,2024-07-05,True
2024-07-08,0.0451769581503203,0.16605307031568173,2024-07-08,True
2024-07-09,0.15515178922753603,0.27195181970450566,2024-07-09,True
2024-07-10,-0.03688876469229119,0.10424022932115284,2024-07-10,True
2024-07-11,-0.06141150125735628,0.10584031414692041,2024-07-11,True
2024-07-12,-0.14113349650053097,-0.050200853679493784,2024-07-12,True
2024-07-15,-0.1643639645768905,-0.13822699559183238,2024-07-15,True
2024-07-16,-0.08764341757791827,-0.07272552530169996,2024-07-16,True
2024-07-17,0.5352072041702134,0.45711533739744814,2024-07-17,True
2024-07-18,-0.035839762171212874,-0.06974736323177244,2024-07-18,True
2024-07-19,0.555553732543485,0.5135772112593457,2024-07-19,True
2024-07-22,0.11347213021381397,0.1865309523371903,2024-07-22,True
2024-07-23,0.2625465965745102,0.40988577618557875,2024-07-23,True
2024-07-24,-0.3380678091609419,-0.21405477582049093,2024-07-24,True
2024-07-25,0.5120629584106056,0.6691990091442346,2024-07-25,True
2024-07-26,-0.1970003735057666,-0.056575857995777135,2024-07-26,True
2024-07-29,-0.3002291172604543,-0.24030328023144576,2024-07-29,True
2024-07-30,-0.3605189293999248,-0.3446863983980515,2024-07-30,True
2024-07-31,0.09323322673884826,-0.0007902312340820616,2024-07-31,True
2024-08-01,-0.18919198094322098,-0.20214299667683244,2024-08-01,True
2024-08-02,0.36633234050351615,0.14242810433460984,2024-08-02,True
2024-08-05,0.08746409927846432,-0.03305669610037176,2024-08-05,True
2024-08-06,0.02076178411547902,-0.04652352322462183,2024-08-06,True
2024-08-07,-0.35839196181530797,-0.3443440507449469,2024-08-07,True
2024-08-08,-0.2988777259749097,-0.3339612536908628,2024-08-08,True
2024-08-09,-0.12673490618318783,-0.11685202041105902,2024-08-09,True
2024-08-12,-0.5631158749802547,-0.5899378007159726,2024-08-12,True
2024-08-13,0.15279478545509573,-0.039834205933889866,2024-08-13,True
2024-08-14,-0.4254669463027647,-0.5528829593113569,2024-08-14,True
2024-08-15,-0.13499799611423446,-0.32934190561148546,2024-08-15,True
2024-08-16,0.4991245183862172,0.15526736521743767,2024-08-16,True
2024-08-19,0.32810718005680606,0.09866860220813001,2024-08-19,True
2024-08-20,-0.24086760890755798,-0.25748981311909336,2024-08-20,True
2024-08-21,-0.2304155982394699,-0.26116910356245215,2024-08-21,True
2024-08-22,-0.3216809033504412,-0.30825795273657086,2024-08-22,True
2024-08-23,-0.295959478066098,-0.2754815397438817,2024-08-23,True
2024-08-26,0.5978693876734245,0.5052781404591071,2024-08-26,True
2024-08-27,-0.037665073096750046,-0.14667701257222454,2024-08-27,True
2024-08-28,0.3916972801504599,0.2996919006465115,2024-08-28,True
2024-08-29,-0.21746655656555214,-0.24239497021905576,2024-08-29,True
2024-08-30,0.3811215771353611,0.3667668788809533,2024-08-30,True
2024-09-01,0.3811215771353611,0.3667668788809533,2024-08-30,False
2024-09-02,0.09882381666523021,0.23916078342480418,2024-09-02,True
2024-09-03,-0.40205071007041593,-0.3400948664049822,2024-09-03,True
2024-09-04,1.1336988232544751,1.3132485304018693,2024-09-04,True
2024-09-05,-0.17570495797369057,-0.0747018831978935,2024-09-05,True
2024-09-06,-0.2873414233163144,-0.1895794178163358,2024-09-06,True
2024-09-09,0.8132332853596371,0.8878099250191047,2024-09-09,True
2024-09-10,-0.2651260263256783,-0.17058091998055436,2024-09-10,True
2024-09-11,-0.10440924786413597,0.05046951173244962,2024-09-11,True
2024-09-12,-0.07878010505549915,-0.058419487816599,2024-09-12,True
2024-09-13,0.5732858125588058,0.5958917780017459,2024-09-13,True
2024-09-14,0.5732858125588058,0.5958917780017459,2024-09-13,False
2024-09-16,0.5732858125588058,0.5958917780017459,2024-09-13,False
2024-09-17,0.5732858125588058,0.5958917780017459,2024-09-13,False
2024-09-18,0.012985087179447907,0.14413587206039025,2024-09-18,True
2024-09-19,0.1891105830169051,0.20798054608638927,2024-09-19,True
2024-09-20,0.14386792098690626,0.18370872558958218,2024-09-20,True
2024-09-23,-0.23563759854107402,-0.13703803529641734,2024-09-23,True
2024-09-24,0.38944949960045827,0.5580862591095552,2024-09-24,True
2024-09-25,0.5214944573319762,0.607024733185223,2024-09-25,True
2024-09-26,0.07209134695804953,0.23632897867237235,2024-09-26,True
2024-09-27,-0.20066599903981364,-0.0986412232338848,2024-09-27,True
2024-09-29,-0.20066599903981364,-0.0986412232338848,2024-09-27,False
2024-09-30,2.1390429142936376,2.4200580527412785,2024-09-30,True
2024-10-01,2.1390429142936376,2.4200580527412785,2024-09-30,False
2024-10-02,2.1390429142936376,2.4200580527412785,2024-09-30,False
2024-10-03,2.1390429142936376,2.4200580527412785,2024-09-30,False
2024-10-04,2.1390429142936376,2.4200580527412785,2024-09-30,False
2024-10-07,2.1390429142936376,2.4200580527412785,2024-09-30,False
2024-10-08,1.20050219080152,1.815620316587811,2024-10-08,True
2024-10-09,-0.03997640989317475,0.32198025703435884,2024-10-09,True
2024-10-10,-0.3055919114905733,-0.0628634480329674,2024-10-10,True
2024-10-11,-0.5455541928678888,-0.3875205565542382,2024-10-11,True
2024-10-12,-0.5455541928678888,-0.3875205565542382,2024-10-11,False
2024-10-14,-0.5398259861253031,-0.3736252499971119,2024-10-14,True
2024-10-15,-0.5399411536046868,-0.5113295911619185,2024-10-15,True
2024-10-16,-0.45644600718120065,-0.5836575890199207,2024-10-16,True
2024-10-17,-0.3525398787945212,-0.585620122377693,2024-10-17,True
2024-10-18,0.2887437196848923,-0.2913682844983446,2024-10-18,True
2024-10-21,0.5642137981592081,-0.1371147697493279,2024-10-21,True
2024-10-22,-0.08581546756026914,-0.381141241436176,2024-10-22,True
2024-10-23,-0.14877780155299258,-0.2818839089363263,2024-10-23,True
2024-10-24,-0.19660557606047968,-0.2248694715724977,2024-10-24,True
2024-10-25,-0.2233909163159229,-0.1721342374663838,2024-10-25,True
2024-10-28,-0.3215575559788043,-0.30758848173655506,2024-10-28,True
2024-10-29,0.03850139863316304,-0.06878506366596526,2024-10-29,True
2024-10-30,0.06513270674109539,-0.055652169835024634,2024-10-30,True
2024-10-31,0.23733105713967895,0.08373536201176557,2024-10-31,True
2024-11-01,0.6258578885349149,0.43918046247903053,2024-11-01,True
2024-11-04,-0.13638046746455845,-0.15179818672569556,2024-11-04,True
2024-11-05,0.02904611291313719,0.11919139869686357,2024-11-05,True
2024-11-06,0.039525922842225336,0.15554462789705714,2024-11-06,True
2024-11-07,0.45545934500673835,0.6449551793246489,2024-11-07,True
2024-11-08,0.06400774132967801,0.2314406146256165,2024-11-08,True
2024-11-11,0.6530621238161793,0.7942985652616368,2024-11-11,True
2024-11-12,0.16258580779897192,0.3410782562633341,2024-11-12,True
2024-11-13,-0.45807468400963147,-0.3624154838716076,2024-11-13,True
2024-11-14,-0.23887519276436442,-0.1322747407360092,2024-11-14,True
2024-11-15,-0.218994395794733,-0.17360928720723134,2024-11-15,True
2024-11-18,-0.23670442890789078,-0.1959832180824188,2024-11-18,True
2024-11-19,0.31791135507375,0.17414947215632015,2024-11-19,True
2024-11-20,-0.24030396955951772,-0.36215904694125767,2024-11-20,True
2024-11-21,-0.29733625666351116,-0.3963159711653912,2024-11-21,True
2024-11-22,-0.3072574242390348,-0.40275723856901036,2024-11-22,True
2024-11-25,-0.2893582393824996,-0.3999140723486483,2024-11-25,True
2024-11-26,-0.41866175127972893,-0.4842982199121254,2024-11-26,True
2024-11-27,-0.10843480130639027,-0.30227548724753095,2024-11-27,True
2024-11-28,-0.25127648214012543,-0.4359988042716664,2024-11-28,True
2024-11-29,0.3230839383004678,-0.017521110921103422,2024-11-29,True
2024-12-02,0.5309671442049815,0.2088727912549766,2024-12-02,True
2024-12-03,0.24973734322020946,0.07995814848605165,2024-12-03,True
2024-12-04,0.3772068879929831,0.41893564995178223,2024-12-04,True
2024-12-05,-0.028881450144627063,0.07877431956367564,2024-12-05,True
2024-12-06,-0.11762896676769996,0.048389347498924984,2024-12-06,True
